台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率,date,hall_name,machine_name
1009,"3,834",-709,13,5.0,1/213.0,1/294.9,1/766.8,2024-08-11,EXA_FIRST,マイジャグラーV
1010,"7,178","-1,488",23,15.0,1/188.9,1/312.1,1/478.5,2024-08-11,EXA_FIRST,マイジャグラーV
1011,"6,876","-2,532",19,13.0,1/214.9,1/361.9,1/528.9,2024-08-11,EXA_FIRST,マイジャグラーV
1012,"4,615",-432,16,7.0,1/200.7,1/288.4,1/659.3,2024-08-11,EXA_FIRST,マイジャグラーV
1013,"7,154",+888,29,23.0,1/137.6,1/246.7,1/311.0,2024-08-11,EXA_FIRST,マイジャグラーV
1014,"6,759",-368,25,19.0,1/153.6,1/270.4,1/355.7,2024-08-11,EXA_FIRST,マイジャグラーV
1015,"2,789","-1,594",4,7.0,1/253.5,1/697.2,1/398.4,2024-08-11,EXA_FIRST,マイジャグラーV
1016,"6,639",-759,21,21.0,1/158.1,1/316.1,1/316.1,2024-08-11,EXA_FIRST,マイジャグラーV
1017,"3,950",-829,14,8.0,1/179.5,1/282.1,1/493.8,2024-08-11,EXA_FIRST,マイジャグラーV
1018,"2,724",-556,8,6.0,1/194.6,1/340.5,1/454.0,2024-08-11,EXA_FIRST,マイジャグラーV
1019,"6,955",+547,26,25.0,1/136.4,1/267.5,1/278.2,2024-08-11,EXA_FIRST,マイジャグラーV
1020,"5,681",-432,22,10.0,1/177.5,1/258.2,1/568.1,2024-08-11,EXA_FIRST,マイジャグラーV
1021,"7,449",+768,30,20.0,1/149.0,1/248.3,1/372.4,2024-08-11,EXA_FIRST,マイジャグラーV
1022,"7,293",-935,23,26.0,1/148.8,1/317.1,1/280.5,2024-08-11,EXA_FIRST,マイジャグラーV
1023,"4,136","-1,276",12,9.0,1/197.0,1/344.7,1/459.6,2024-08-11,EXA_FIRST,マイジャグラーV
1024,"5,561",-421,21,14.0,1/158.9,1/264.8,1/397.2,2024-08-11,EXA_FIRST,マイジャグラーV
1025,"4,459",-641,15,14.0,1/153.8,1/297.3,1/318.5,2024-08-11,EXA_FIRST,マイジャグラーV
1026,"9,135",+521,37,25.0,1/147.3,1/246.9,1/365.4,2024-08-11,EXA_FIRST,マイジャグラーV
1027,"6,019",-44,24,15.0,1/154.3,1/250.8,1/401.3,2024-08-11,EXA_FIRST,マイジャグラーV
1028,"8,314",-79,28,30.0,1/143.3,1/296.9,1/277.1,2024-08-11,EXA_FIRST,マイジャグラーV
1029,"6,123",+629,24,22.0,1/133.1,1/255.1,1/278.3,2024-08-11,EXA_FIRST,マイジャグラーV
1030,"5,692","+1,182",28,12.0,1/142.3,1/203.3,1/474.3,2024-08-11,EXA_FIRST,マイジャグラーV
1031,"4,878",-638,16,13.0,1/168.2,1/304.9,1/375.2,2024-08-11,EXA_FIRST,マイジャグラーV
1032,"6,429",-326,26,12.0,1/169.2,1/247.3,1/535.8,2024-08-11,EXA_FIRST,マイジャグラーV
1033,"8,000","-1,653",16,39.0,1/145.5,1/500.0,1/205.1,2024-08-11,EXA_FIRST,マイジャグラーV
1034,"9,384","+1,753",36,40.0,1/123.5,1/260.7,1/234.6,2024-08-11,EXA_FIRST,マイジャグラーV
1035,"8,850","+2,321",35,41.0,1/116.4,1/252.9,1/215.9,2024-08-11,EXA_FIRST,マイジャグラーV
1036,"6,923",+191,26,20.0,1/150.5,1/266.3,1/346.1,2024-08-11,EXA_FIRST,マイジャグラーV
1037,"8,588","+2,550",38,31.0,1/124.5,1/226.0,1/277.0,2024-08-11,EXA_FIRST,マイジャグラーV
1038,"8,321","+2,885",36,35.0,1/117.2,1/231.1,1/237.7,2024-08-11,EXA_FIRST,マイジャグラーV
1039,"9,647","+2,409",37,45.0,1/117.6,1/260.7,1/214.4,2024-08-11,EXA_FIRST,マイジャグラーV
1040,"7,756","+4,279",40,34.0,1/104.8,1/193.9,1/228.1,2024-08-11,EXA_FIRST,マイジャグラーV
1041,"8,844","+1,085",32,35.0,1/132.0,1/276.4,1/252.7,2024-08-11,EXA_FIRST,マイジャグラーV
1042,"6,043",+88,25,13.0,1/159.0,1/241.7,1/464.8,2024-08-11,EXA_FIRST,マイジャグラーV
1043,"9,171",+418,33,33.0,1/139.0,1/277.9,1/277.9,2024-08-11,EXA_FIRST,マイジャグラーV
1044,"7,426","+1,668",35,17.0,1/142.8,1/212.2,1/436.8,2024-08-11,EXA_FIRST,マイジャグラーV
1045,"8,239","+1,029",35,26.0,1/135.1,1/235.4,1/316.9,2024-08-11,EXA_FIRST,マイジャグラーV
1046,"4,470","-1,653",13,7.0,1/223.5,1/343.8,1/638.6,2024-08-11,EXA_FIRST,マイジャグラーV
1047,"7,810","+1,700",33,29.0,1/126.0,1/236.7,1/269.3,2024-08-11,EXA_FIRST,マイジャグラーV
1048,"5,687",-735,21,13.0,1/167.3,1/270.8,1/437.5,2024-08-11,EXA_FIRST,マイジャグラーV
1049,"4,734","-1,653",13,11.0,1/197.2,1/364.2,1/430.4,2024-08-11,EXA_FIRST,マイジャグラーV
1050,"5,498",-68,22,9.0,1/177.4,1/249.9,1/610.9,2024-08-11,EXA_FIRST,マイジャグラーV
1069,"8,023",-676,27,20.0,1/170.7,1/297.1,1/401.1,2024-08-11,EXA_FIRST,マイジャグラーV
1070,"6,649","-1,253",22,11.0,1/201.5,1/302.2,1/604.5,2024-08-11,EXA_FIRST,マイジャグラーV
1071,"7,562",-79,28,22.0,1/151.2,1/270.1,1/343.7,2024-08-11,EXA_FIRST,マイジャグラーV
1072,"7,395",-924,24,20.0,1/168.1,1/308.1,1/369.8,2024-08-11,EXA_FIRST,マイジャグラーV
1073,"6,431",-29,28,11.0,1/164.9,1/229.7,1/584.6,2024-08-11,EXA_FIRST,マイジャグラーV
1074,"5,826",-368,22,13.0,1/166.5,1/264.8,1/448.2,2024-08-11,EXA_FIRST,マイジャグラーV
1075,"7,608",+203,31,16.0,1/161.9,1/245.4,1/475.5,2024-08-11,EXA_FIRST,マイジャグラーV
1076,"5,127","-1,029",16,12.0,1/183.1,1/320.4,1/427.2,2024-08-11,EXA_FIRST,マイジャグラーV
1077,"5,942",-712,20,15.0,1/169.8,1/297.1,1/396.1,2024-08-11,EXA_FIRST,マイジャグラーV
1078,"8,229","+2,056",44,17.0,1/134.9,1/187.0,1/484.1,2024-08-11,EXA_FIRST,マイジャグラーV
1079,"8,451","+2,691",40,29.0,1/122.5,1/211.3,1/291.4,2024-08-11,EXA_FIRST,マイジャグラーV
1080,"8,384",-18,31,27.0,1/144.6,1/270.5,1/310.5,2024-08-11,EXA_FIRST,マイジャグラーV
1081,"7,831",-609,28,26.0,1/145.0,1/279.7,1/301.2,2024-08-11,EXA_FIRST,マイジャグラーV
1082,"7,806","+2,991",41,19.0,1/130.1,1/190.4,1/410.8,2024-08-11,EXA_FIRST,マイジャグラーV
1083,"6,276",+274,22,18.0,1/156.9,1/285.3,1/348.7,2024-08-11,EXA_FIRST,マイジャグラーV
1084,"5,960",+18,25,10.0,1/170.3,1/238.4,1/596.0,2024-08-11,EXA_FIRST,マイジャグラーV
1085,"5,427",-712,18,13.0,1/175.1,1/301.5,1/417.5,2024-08-11,EXA_FIRST,マイジャグラーV
1086,"7,264",+688,30,19.0,1/148.2,1/242.1,1/382.3,2024-08-11,EXA_FIRST,マイジャグラーV
1087,"4,720","-1,971",11,11.0,1/214.5,1/429.1,1/429.1,2024-08-11,EXA_FIRST,マイジャグラーV
1088,"3,647","-1,135",9,10.0,1/191.9,1/405.2,1/364.7,2024-08-11,EXA_FIRST,マイジャグラーV
1089,"5,199",-688,19,12.0,1/167.7,1/273.6,1/433.2,2024-08-11,EXA_FIRST,マイジャグラーV
1090,"9,014","+1,006",30,43.0,1/123.5,1/300.5,1/209.6,2024-08-11,EXA_FIRST,マイジャグラーV
1091,"5,908",+215,23,15.0,1/155.5,1/256.9,1/393.9,2024-08-11,EXA_FIRST,マイジャグラーV
1092,"9,257","+1,721",38,35.0,1/126.8,1/243.6,1/264.5,2024-08-11,EXA_FIRST,マイジャグラーV
1093,"8,964","+1,347",35,34.0,1/129.9,1/256.1,1/263.6,2024-08-11,EXA_FIRST,マイジャグラーV
1094,"4,134","-1,606",10,11.0,1/196.9,1/413.4,1/375.8,2024-08-11,EXA_FIRST,マイジャグラーV
1095,"8,153",+688,30,26.0,1/145.6,1/271.8,1/313.6,2024-08-11,EXA_FIRST,マイジャグラーV
1096,"5,665",+335,23,14.0,1/153.1,1/246.3,1/404.6,2024-08-11,EXA_FIRST,マイジャグラーV
1097,"9,543",+888,33,38.0,1/134.4,1/289.2,1/251.1,2024-08-11,EXA_FIRST,マイジャグラーV
1098,"8,035","+1,235",30,33.0,1/127.5,1/267.8,1/243.5,2024-08-11,EXA_FIRST,マイジャグラーV
1099,"6,727","+1,053",31,21.0,1/129.4,1/217.0,1/320.3,2024-08-11,EXA_FIRST,マイジャグラーV
1001,"7,412","+1,300",30,27.0,1/130.0,1/247.1,1/274.5,2024-08-12,EXA_FIRST,マイジャグラーV
1002,"1,159",-750,3,1.0,1/289.8,1/386.3,1/1159.0,2024-08-12,EXA_FIRST,マイジャグラーV
1003,"2,229",-115,7,6.0,1/171.5,1/318.4,1/371.5,2024-08-12,EXA_FIRST,マイジャグラーV
1004,"7,782",+571,27,33.0,1/129.7,1/288.2,1/235.8,2024-08-12,EXA_FIRST,マイジャグラーV
1005,"2,730","-1,453",5,5.0,1/273.0,1/546.0,1/546.0,2024-08-12,EXA_FIRST,マイジャグラーV
1006,"4,470",-856,16,5.0,1/212.9,1/279.4,1/894.0,2024-08-12,EXA_FIRST,マイジャグラーV
1007,"7,350","+1,879",33,25.0,1/126.7,1/222.7,1/294.0,2024-08-12,EXA_FIRST,マイジャグラーV
1008,"4,940",+332,19,16.0,1/141.1,1/260.0,1/308.8,2024-08-12,EXA_FIRST,マイジャグラーV
1009,"6,353",-791,20,16.0,1/176.5,1/317.6,1/397.1,2024-08-12,EXA_FIRST,マイジャグラーV
1010,"8,367","+1,747",44,16.0,1/139.4,1/190.2,1/522.9,2024-08-12,EXA_FIRST,マイジャグラーV
1011,"2,931","-1,862",6,3.0,1/325.7,1/488.5,1/977.0,2024-08-12,EXA_FIRST,マイジャグラーV
1012,"5,538",-150,19,17.0,1/153.8,1/291.5,1/325.8,2024-08-12,EXA_FIRST,マイジャグラーV
1013,"3,124","-1,124",9,4.0,1/240.3,1/347.1,1/781.0,2024-08-12,EXA_FIRST,マイジャグラーV
1014,"1,648",-879,5,1.0,1/274.7,1/329.6,1/1648.0,2024-08-12,EXA_FIRST,マイジャグラーV
1015,"8,093","+1,668",35,24.0,1/137.2,1/231.2,1/337.2,2024-08-12,EXA_FIRST,マイジャグラーV
1016,"1,588",-426,5,3.0,1/198.5,1/317.6,1/529.3,2024-08-12,EXA_FIRST,マイジャグラーV
1017,"7,066",+979,29,18.0,1/150.3,1/243.7,1/392.6,2024-08-12,EXA_FIRST,マイジャグラーV
1018,"9,507",+979,34,38.0,1/132.0,1/279.6,1/250.2,2024-08-12,EXA_FIRST,マイジャグラーV
1019,"2,841",-409,9,5.0,1/202.9,1/315.7,1/568.2,2024-08-12,EXA_FIRST,マイジャグラーV
1020,"7,703","+2,656",38,26.0,1/120.4,1/202.7,1/296.3,2024-08-12,EXA_FIRST,マイジャグラーV
1021,"5,053",+56,20,16.0,1/140.4,1/252.7,1/315.8,2024-08-12,EXA_FIRST,マイジャグラーV
1022,"1,305",-338,5,0.0,1/261.0,1/261.0,1/0.0,2024-08-12,EXA_FIRST,マイジャグラーV
1023,"8,327","-1,135",27,23.0,1/166.5,1/308.4,1/362.0,2024-08-12,EXA_FIRST,マイジャグラーV
1024,"3,380",+215,13,13.0,1/130.0,1/260.0,1/260.0,2024-08-12,EXA_FIRST,マイジャグラーV
1025,"5,570",+241,19,21.0,1/139.2,1/293.2,1/265.2,2024-08-12,EXA_FIRST,マイジャグラーV
1026,"4,678","+2,126",29,11.0,1/117.0,1/161.3,1/425.3,2024-08-12,EXA_FIRST,マイジャグラーV
1027,"7,557","+1,088",28,32.0,1/126.0,1/269.9,1/236.2,2024-08-12,EXA_FIRST,マイジャグラーV
1028,"8,961",+665,33,31.0,1/140.0,1/271.5,1/289.1,2024-08-12,EXA_FIRST,マイジャグラーV
1029,"5,739","+1,088",23,22.0,1/127.5,1/249.5,1/260.9,2024-08-12,EXA_FIRST,マイジャグラーV
1030,"9,436",+629,32,38.0,1/134.8,1/294.9,1/248.3,2024-08-12,EXA_FIRST,マイジャグラーV
1031,"8,047","+3,047",35,34.0,1/116.6,1/229.9,1/236.7,2024-08-12,EXA_FIRST,マイジャグラーV
1032,"8,849","+3,376",41,34.0,1/118.0,1/215.8,1/260.3,2024-08-12,EXA_FIRST,マイジャグラーV
1033,"8,547",+385,29,33.0,1/137.9,1/294.7,1/259.0,2024-08-12,EXA_FIRST,マイジャグラーV
1034,"5,760",-3,23,15.0,1/151.6,1/250.4,1/384.0,2024-08-12,EXA_FIRST,マイジャグラーV
1035,"4,336",-156,20,5.0,1/173.4,1/216.8,1/867.2,2024-08-12,EXA_FIRST,マイジャグラーV
1036,"7,193",+829,29,26.0,1/130.8,1/248.0,1/276.7,2024-08-12,EXA_FIRST,マイジャグラーV
1037,"6,080",-594,19,20.0,1/155.9,1/320.0,1/304.0,2024-08-12,EXA_FIRST,マイジャグラーV
1038,"8,766",+679,32,40.0,1/121.8,1/273.9,1/219.2,2024-08-12,EXA_FIRST,マイジャグラーV
1039,"6,658",+618,25,23.0,1/138.7,1/266.3,1/289.5,2024-08-12,EXA_FIRST,マイジャグラーV
1040,"3,016",-644,10,3.0,1/232.0,1/301.6,1/1005.3,2024-08-12,EXA_FIRST,マイジャグラーV
1041,"8,968",-88,28,35.0,1/142.3,1/320.3,1/256.2,2024-08-12,EXA_FIRST,マイジャグラーV
1042,"4,285",-418,15,6.0,1/204.0,1/285.7,1/714.2,2024-08-12,EXA_FIRST,マイジャグラーV
1043,"6,444","-1,218",19,21.0,1/161.1,1/339.2,1/306.9,2024-08-12,EXA_FIRST,マイジャグラーV
1044,"2,416",-403,7,6.0,1/185.8,1/345.1,1/402.7,2024-08-12,EXA_FIRST,マイジャグラーV
1045,"6,795","+1,618",35,12.0,1/144.6,1/194.1,1/566.2,2024-08-12,EXA_FIRST,マイジャグラーV
1046,"7,497",-535,26,20.0,1/163.0,1/288.3,1/374.9,2024-08-12,EXA_FIRST,マイジャグラーV
1047,"6,687",-253,21,24.0,1/148.6,1/318.4,1/278.6,2024-08-12,EXA_FIRST,マイジャグラーV
1048,"6,839",+618,29,19.0,1/142.5,1/235.8,1/359.9,2024-08-12,EXA_FIRST,マイジャグラーV
1049,"6,645","+1,547",34,16.0,1/132.9,1/195.4,1/415.3,2024-08-12,EXA_FIRST,マイジャグラーV
1050,"6,721","+1,512",30,22.0,1/129.2,1/224.0,1/305.5,2024-08-12,EXA_FIRST,マイジャグラーV
1069,"8,047","+5,135",49,29.0,1/103.2,1/164.2,1/277.5,2024-08-12,EXA_FIRST,マイジャグラーV
1070,"3,717",+162,16,7.0,1/161.6,1/232.3,1/531.0,2024-08-12,EXA_FIRST,マイジャグラーV
1071,"6,934","+1,088",27,25.0,1/133.3,1/256.8,1/277.4,2024-08-12,EXA_FIRST,マイジャグラーV
1072,"7,069",+279,29,20.0,1/144.3,1/243.8,1/353.4,2024-08-12,EXA_FIRST,マイジャグラーV
1073,"6,846",-171,23,24.0,1/145.7,1/297.7,1/285.2,2024-08-12,EXA_FIRST,マイジャグラーV
1074,"6,120","+1,241",30,13.0,1/142.3,1/204.0,1/470.8,2024-08-12,EXA_FIRST,マイジャグラーV
1075,"1,735",-856,4,0.0,1/433.8,1/433.8,1/0.0,2024-08-12,EXA_FIRST,マイジャグラーV
1076,"3,292",-368,12,6.0,1/182.9,1/274.3,1/548.7,2024-08-12,EXA_FIRST,マイジャグラーV
1077,"6,381","+1,994",33,16.0,1/130.2,1/193.4,1/398.8,2024-08-12,EXA_FIRST,マイジャグラーV
1078,"3,284","+1,476",20,9.0,1/113.2,1/164.2,1/364.9,2024-08-12,EXA_FIRST,マイジャグラーV
1079,"2,350","-1,088",5,7.0,1/195.8,1/470.0,1/335.7,2024-08-12,EXA_FIRST,マイジャグラーV
1080,"8,493","+3,118",38,34.0,1/118.0,1/223.5,1/249.8,2024-08-12,EXA_FIRST,マイジャグラーV
1081,"5,779","-1,124",21,7.0,1/206.4,1/275.2,1/825.6,2024-08-12,EXA_FIRST,マイジャグラーV
1082,"4,327",-591,15,12.0,1/160.3,1/288.5,1/360.6,2024-08-12,EXA_FIRST,マイジャグラーV
1083,"3,253",-782,10,10.0,1/162.7,1/325.3,1/325.3,2024-08-12,EXA_FIRST,マイジャグラーV
1084,"5,377",-491,18,16.0,1/158.1,1/298.7,1/336.1,2024-08-12,EXA_FIRST,マイジャグラーV
1085,"7,354",-485,30,15.0,1/163.4,1/245.1,1/490.3,2024-08-12,EXA_FIRST,マイジャグラーV
1086,"3,745","-1,265",10,8.0,1/208.1,1/374.5,1/468.1,2024-08-12,EXA_FIRST,マイジャグラーV
1087,"5,224","-1,312",14,16.0,1/174.1,1/373.1,1/326.5,2024-08-12,EXA_FIRST,マイジャグラーV
1088,"7,191","+2,953",36,29.0,1/110.6,1/199.8,1/248.0,2024-08-12,EXA_FIRST,マイジャグラーV
1089,"6,711",+538,27,19.0,1/145.9,1/248.6,1/353.2,2024-08-12,EXA_FIRST,マイジャグラーV
1090,"5,537","-1,147",14,20.0,1/162.9,1/395.5,1/276.9,2024-08-12,EXA_FIRST,マイジャグラーV
1091,"5,893",+818,24,18.0,1/140.3,1/245.5,1/327.4,2024-08-12,EXA_FIRST,マイジャグラーV
1092,"8,715",+865,31,41.0,1/121.0,1/281.1,1/212.6,2024-08-12,EXA_FIRST,マイジャグラーV
1093,"7,079","-1,182",21,25.0,1/153.9,1/337.1,1/283.2,2024-08-12,EXA_FIRST,マイジャグラーV
1094,"3,723",-497,13,5.0,1/206.8,1/286.4,1/744.6,2024-08-12,EXA_FIRST,マイジャグラーV
1095,"4,162",-774,15,6.0,1/198.2,1/277.5,1/693.7,2024-08-12,EXA_FIRST,マイジャグラーV
1096,"4,004",-168,15,10.0,1/160.2,1/266.9,1/400.4,2024-08-12,EXA_FIRST,マイジャグラーV
1097,"8,470","+3,824",41,34.0,1/112.9,1/206.6,1/249.1,2024-08-12,EXA_FIRST,マイジャグラーV
1098,"8,249",+391,30,34.0,1/128.9,1/275.0,1/242.6,2024-08-12,EXA_FIRST,マイジャグラーV
1099,"8,179",-124,27,30.0,1/143.5,1/302.9,1/272.6,2024-08-12,EXA_FIRST,マイジャグラーV
1001,"7,878",+747,32,27.0,1/133.5,1/246.2,1/291.8,2024-08-13,EXA_FIRST,マイジャグラーV
1002,"6,749",-397,24,13.0,1/182.4,1/281.2,1/519.2,2024-08-13,EXA_FIRST,マイジャグラーV
1003,"2,886",+382,14,5.0,1/151.9,1/206.1,1/577.2,2024-08-13,EXA_FIRST,マイジャグラーV
1004,"3,135",+21,14,5.0,1/165.0,1/223.9,1/627.0,2024-08-13,EXA_FIRST,マイジャグラーV
1005,"4,846","-1,253",16,8.0,1/201.9,1/302.9,1/605.8,2024-08-13,EXA_FIRST,マイジャグラーV
1006,"5,529",+159,21,20.0,1/134.9,1/263.3,1/276.4,2024-08-13,EXA_FIRST,マイジャグラーV
1007,"3,766",-356,13,10.0,1/163.7,1/289.7,1/376.6,2024-08-13,EXA_FIRST,マイジャグラーV
1008,"1,802",+68,8,3.0,1/163.8,1/225.2,1/600.7,2024-08-13,EXA_FIRST,マイジャグラーV
1009,"3,822",-638,13,9.0,1/173.7,1/294.0,1/424.7,2024-08-13,EXA_FIRST,マイジャグラーV
1010,"4,324","-1,006",11,12.0,1/188.0,1/393.1,1/360.3,2024-08-13,EXA_FIRST,マイジャグラーV
1011,"5,231",-968,15,16.0,1/168.7,1/348.7,1/326.9,2024-08-13,EXA_FIRST,マイジャグラーV
1012,"3,586","-1,712",8,4.0,1/298.8,1/448.2,1/896.5,2024-08-13,EXA_FIRST,マイジャグラーV
1013,"2,257",-726,4,7.0,1/205.2,1/564.2,1/322.4,2024-08-13,EXA_FIRST,マイジャグラーV
1014,"5,669","-2,003",12,21.0,1/171.8,1/472.4,1/270.0,2024-08-13,EXA_FIRST,マイジャグラーV
1015,"6,822","+1,571",31,23.0,1/126.3,1/220.1,1/296.6,2024-08-13,EXA_FIRST,マイジャグラーV
1016,"5,085",-379,18,15.0,1/154.1,1/282.5,1/339.0,2024-08-13,EXA_FIRST,マイジャグラーV
1017,"6,874",+853,30,21.0,1/134.8,1/229.1,1/327.3,2024-08-13,EXA_FIRST,マイジャグラーV
1018,"1,491",-421,4,4.0,1/186.4,1/372.8,1/372.8,2024-08-13,EXA_FIRST,マイジャグラーV
1019,"7,457","+1,229",30,21.0,1/146.2,1/248.6,1/355.1,2024-08-13,EXA_FIRST,マイジャグラーV
1020,"6,063","+2,624",33,14.0,1/129.0,1/183.7,1/433.1,2024-08-13,EXA_FIRST,マイジャグラーV
1021,"2,980",-253,10,10.0,1/149.0,1/298.0,1/298.0,2024-08-13,EXA_FIRST,マイジャグラーV
1022,"5,215",-171,20,17.0,1/140.9,1/260.8,1/306.8,2024-08-13,EXA_FIRST,マイジャグラーV
1023,"1,305",-550,4,1.0,1/261.0,1/326.2,1/1305.0,2024-08-13,EXA_FIRST,マイジャグラーV
1024,"3,307","-1,559",9,6.0,1/220.5,1/367.4,1/551.2,2024-08-13,EXA_FIRST,マイジャグラーV
1025,"5,606",-444,18,15.0,1/169.9,1/311.4,1/373.7,2024-08-13,EXA_FIRST,マイジャグラーV
1026,"1,805",-300,8,1.0,1/200.6,1/225.6,1/1805.0,2024-08-13,EXA_FIRST,マイジャグラーV
1027,"7,037",-279,24,20.0,1/159.9,1/293.2,1/351.9,2024-08-13,EXA_FIRST,マイジャグラーV
1028,"2,257","-1,076",5,5.0,1/225.7,1/451.4,1/451.4,2024-08-13,EXA_FIRST,マイジャグラーV
1029,"5,012",-3,18,11.0,1/172.8,1/278.4,1/455.6,2024-08-13,EXA_FIRST,マイジャグラーV
1030,"7,282",+171,27,22.0,1/148.6,1/269.7,1/331.0,2024-08-13,EXA_FIRST,マイジャグラーV
1031,"2,419",-415,7,7.0,1/172.8,1/345.6,1/345.6,2024-08-13,EXA_FIRST,マイジャグラーV
1032,"5,889",-268,24,12.0,1/163.6,1/245.4,1/490.8,2024-08-13,EXA_FIRST,マイジャグラーV
1033,"7,451","+1,382",36,18.0,1/138.0,1/207.0,1/413.9,2024-08-13,EXA_FIRST,マイジャグラーV
1034,"7,088",+629,29,24.0,1/133.7,1/244.4,1/295.3,2024-08-13,EXA_FIRST,マイジャグラーV
1035,"5,736",-3,20,19.0,1/147.1,1/286.8,1/301.9,2024-08-13,EXA_FIRST,マイジャグラーV
1036,"7,425","+3,612",39,23.0,1/119.8,1/190.4,1/322.8,2024-08-13,EXA_FIRST,マイジャグラーV
1037,"5,673",-826,17,16.0,1/171.9,1/333.7,1/354.6,2024-08-13,EXA_FIRST,マイジャグラーV
1038,"2,456","-1,171",4,5.0,1/272.9,1/614.0,1/491.2,2024-08-13,EXA_FIRST,マイジャグラーV
1039,"7,384",+606,31,22.0,1/139.3,1/238.2,1/335.6,2024-08-13,EXA_FIRST,マイジャグラーV
1040,"3,950",+726,17,9.0,1/151.9,1/232.4,1/438.9,2024-08-13,EXA_FIRST,マイジャグラーV
1041,"4,269",-626,16,5.0,1/203.3,1/266.8,1/853.8,2024-08-13,EXA_FIRST,マイジャグラーV
1042,"4,147",-191,17,5.0,1/188.5,1/243.9,1/829.4,2024-08-13,EXA_FIRST,マイジャグラーV
1043,"4,092",-421,13,11.0,1/170.5,1/314.8,1/372.0,2024-08-13,EXA_FIRST,マイジャグラーV
1044,"7,007",+735,29,24.0,1/132.2,1/241.6,1/292.0,2024-08-13,EXA_FIRST,マイジャグラーV
1045,"5,859",+500,25,17.0,1/139.5,1/234.4,1/344.6,2024-08-13,EXA_FIRST,マイジャグラーV
1046,"6,219",+335,20,29.0,1/126.9,1/310.9,1/214.4,2024-08-13,EXA_FIRST,マイジャグラーV
1047,"5,899",-959,16,18.0,1/173.5,1/368.7,1/327.7,2024-08-13,EXA_FIRST,マイジャグラーV
1048,"1,876",-297,5,5.0,1/187.6,1/375.2,1/375.2,2024-08-13,EXA_FIRST,マイジャグラーV
1049,"4,064","+1,206",21,10.0,1/131.1,1/193.5,1/406.4,2024-08-13,EXA_FIRST,マイジャグラーV
1050,"4,831","-1,124",14,16.0,1/161.0,1/345.1,1/301.9,2024-08-13,EXA_FIRST,マイジャグラーV
1069,"6,758",-338,23,19.0,1/160.9,1/293.8,1/355.7,2024-08-13,EXA_FIRST,マイジャグラーV
1070,"8,040",+6,28,25.0,1/151.7,1/287.1,1/321.6,2024-08-13,EXA_FIRST,マイジャグラーV
1071,"5,307",+162,23,12.0,1/151.6,1/230.7,1/442.2,2024-08-13,EXA_FIRST,マイジャグラーV
1072,"6,128",-656,19,21.0,1/153.2,1/322.5,1/291.8,2024-08-13,EXA_FIRST,マイジャグラーV
1073,"5,213","-1,335",15,14.0,1/179.8,1/347.5,1/372.4,2024-08-13,EXA_FIRST,マイジャグラーV
1074,"4,634",-85,18,14.0,1/144.8,1/257.4,1/331.0,2024-08-13,EXA_FIRST,マイジャグラーV
1075,"5,159",-685,18,12.0,1/172.0,1/286.6,1/429.9,2024-08-13,EXA_FIRST,マイジャグラーV
1076,"7,921",+303,30,32.0,1/127.8,1/264.0,1/247.5,2024-08-13,EXA_FIRST,マイジャグラーV
1077,"8,158","+4,397",44,29.0,1/111.8,1/185.4,1/281.3,2024-08-13,EXA_FIRST,マイジャグラーV
1078,"4,560",+591,18,16.0,1/134.1,1/253.3,1/285.0,2024-08-13,EXA_FIRST,マイジャグラーV
1079,"7,258","+3,612",40,23.0,1/115.2,1/181.4,1/315.6,2024-08-13,EXA_FIRST,マイジャグラーV
1080,"5,890",+274,23,17.0,1/147.2,1/256.1,1/346.5,2024-08-13,EXA_FIRST,マイジャグラーV
1081,"2,830",-759,8,9.0,1/166.5,1/353.8,1/314.4,2024-08-13,EXA_FIRST,マイジャグラーV
1082,"5,358",-324,19,13.0,1/167.4,1/282.0,1/412.2,2024-08-13,EXA_FIRST,マイジャグラーV
1083,"6,950",+912,32,13.0,1/154.4,1/217.2,1/534.6,2024-08-13,EXA_FIRST,マイジャグラーV
1084,"5,027",+309,20,14.0,1/147.9,1/251.3,1/359.1,2024-08-13,EXA_FIRST,マイジャグラーV
1085,"6,070",-103,23,15.0,1/159.7,1/263.9,1/404.7,2024-08-13,EXA_FIRST,マイジャグラーV
1086,"3,797","-1,324",10,6.0,1/237.3,1/379.7,1/632.8,2024-08-13,EXA_FIRST,マイジャグラーV
1087,"8,573","+3,847",37,41.0,1/109.9,1/231.7,1/209.1,2024-08-13,EXA_FIRST,マイジャグラーV
1088,"1,849",-579,6,3.0,1/205.4,1/308.2,1/616.3,2024-08-13,EXA_FIRST,マイジャグラーV
1089,"2,325",-203,8,7.0,1/155.0,1/290.6,1/332.1,2024-08-13,EXA_FIRST,マイジャグラーV
1090,"6,148","+1,029",27,13.0,1/153.7,1/227.7,1/472.9,2024-08-13,EXA_FIRST,マイジャグラーV
1091,"1,681",-179,7,2.0,1/186.8,1/240.1,1/840.5,2024-08-13,EXA_FIRST,マイジャグラーV
1092,"7,592","+1,950",37,19.0,1/135.6,1/205.2,1/399.6,2024-08-13,EXA_FIRST,マイジャグラーV
1093,"4,913","-1,759",12,16.0,1/175.5,1/409.4,1/307.1,2024-08-13,EXA_FIRST,マイジャグラーV
