,,,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE
,,,31661.0,-665.0,116.0,110.0,287.8,140.1,62526.0,-2092.0,227.0,218.0,286.8,140.5,36318.0,-1508.0,136.0,119.0,305.2,142.4,39798.0,-691.0,161.0,107.0,371.9,148.5,31294.0,-1685.0,111.0,109.0,287.1,142.2,44581.0,-6013.0,154.0,123.0,362.4,160.9,77918.0,8627.0,316.0,287.0,271.5,129.2,47422.0,-2341.0,172.0,152.0,312.0,146.4,35044.0,150.0,139.0,109.0,321.5,141.3,17502.0,-649.0,70.0,45.0,388.9,152.2,25024.0,-4492.0,83.0,73.0,342.8,160.4,51685.0,-1993.0,187.0,177.0,292.0,142.0,38466.0,-3336.0,141.0,113.0,340.4,151.4,44292.0,-4335.0,161.0,133.0,333.0,150.7,36136.0,-4545.0,128.0,106.0,340.9,154.4,44198.0,840.0,171.0,149.0,296.6,138.1,35975.0,-6486.0,113.0,118.0,304.9,155.7,62386.0,-913.0,229.0,219.0,284.9,139.3,51165.0,679.0,194.0,178.0,287.4,137.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,m,1100,1524.0,-191.0,6.0,1.0,1524.0,217.7,5577.0,-2056.0,13.0,15.0,371.8,199.2,3329.0,703.0,14.0,10.0,332.9,138.7,4598.0,356.0,19.0,12.0,383.2,148.3,2923.0,-221.0,9.0,10.0,292.3,153.8,5337.0,568.0,24.0,15.0,355.8,136.8,6587.0,794.0,30.0,17.0,387.5,140.1,5768.0,1300.0,28.0,17.0,339.3,128.2,5295.0,250.0,21.0,18.0,294.2,135.8,1046.0,-885.0,0.0,2.0,523.0,523.0,2681.0,-782.0,7.0,5.0,536.2,223.4,5770.0,750.0,24.0,17.0,339.4,140.7,5620.0,1276.0,29.0,7.0,802.9,156.1,4140.0,-15.0,17.0,9.0,460.0,159.2,5081.0,-609.0,17.0,12.0,423.4,175.2,627.0,-515.0,1.0,1.0,627.0,313.5,7171.0,924.0,30.0,20.0,358.6,143.4,7065.0,1985.0,32.0,24.0,294.4,126.2,3776.0,-1088.0,12.0,6.0,629.3,209.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,m,1101,433.0,-197.0,1.0,0.0,0.0,433.0,2797.0,453.0,14.0,1.0,2797.0,186.5,1574.0,-479.0,4.0,4.0,393.5,196.8,2677.0,268.0,12.0,4.0,669.2,167.3,6191.0,1724.0,30.0,15.0,412.7,137.6,4865.0,1288.0,27.0,7.0,695.0,143.1,7101.0,526.0,28.0,20.0,355.0,147.9,3130.0,-538.0,9.0,9.0,347.8,173.9,1658.0,-550.0,4.0,5.0,331.6,184.2,779.0,-662.0,1.0,0.0,0.0,779.0,3658.0,462.0,17.0,7.0,522.6,152.4,2688.0,-874.0,7.0,10.0,268.8,158.1,2272.0,-803.0,6.0,7.0,324.6,174.8,957.0,-474.0,3.0,0.0,0.0,319.0,4626.0,-1018.0,14.0,12.0,385.5,177.9,6298.0,982.0,29.0,13.0,484.5,150.0,2002.0,-374.0,7.0,3.0,667.3,200.2,3118.0,-868.0,8.0,9.0,346.4,183.4,8175.0,3965.0,40.0,40.0,204.4,102.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,m,1102,7912.0,1526.0,33.0,29.0,272.8,127.6,6212.0,335.0,26.0,14.0,443.7,155.3,5583.0,-1041.0,13.0,25.0,223.3,146.9,881.0,-574.0,2.0,0.0,0.0,440.5,510.0,-415.0,1.0,0.0,0.0,510.0,5874.0,-288.0,21.0,11.0,534.0,183.6,5408.0,1229.0,25.0,17.0,318.1,128.8,5379.0,338.0,26.0,8.0,672.4,158.2,2422.0,-79.0,10.0,4.0,605.5,173.0,290.0,-332.0,0.0,0.0,0.0,0.0,1797.0,291.0,7.0,5.0,359.4,149.8,2972.0,-474.0,10.0,6.0,495.3,185.8,642.0,-809.0,0.0,0.0,0.0,0.0,2624.0,-668.0,7.0,7.0,374.9,187.4,1791.0,868.0,11.0,3.0,597.0,127.9,567.0,-203.0,2.0,0.0,0.0,283.5,1266.0,-468.0,4.0,1.0,1266.0,253.2,6006.0,1512.0,26.0,20.0,300.3,130.6,2538.0,-1029.0,6.0,3.0,846.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,m,1103,3662.0,2021.0,23.0,7.0,523.1,122.1,5698.0,3.0,21.0,16.0,356.1,154.0,4401.0,585.0,19.0,14.0,314.4,133.4,2632.0,-156.0,11.0,3.0,877.3,188.0,1050.0,121.0,5.0,2.0,525.0,150.0,4535.0,-332.0,18.0,8.0,566.9,174.4,7339.0,126.0,27.0,21.0,349.5,152.9,5071.0,-112.0,18.0,17.0,298.3,144.9,3082.0,-44.0,12.0,9.0,342.4,146.8,1151.0,-603.0,2.0,4.0,287.8,191.8,1004.0,-62.0,4.0,2.0,502.0,167.3,4426.0,162.0,18.0,14.0,316.1,138.3,6196.0,2797.0,32.0,22.0,281.6,114.7,2883.0,56.0,13.0,5.0,576.6,160.2,2716.0,-415.0,10.0,5.0,543.2,181.1,6340.0,-865.0,18.0,25.0,253.6,147.4,1882.0,-1159.0,4.0,4.0,470.5,235.2,3385.0,-1182.0,8.0,10.0,338.5,188.1,3133.0,-362.0,10.0,7.0,447.6,184.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,m,1104,3419.0,-238.0,11.0,10.0,341.9,162.8,6430.0,809.0,23.0,27.0,238.1,128.6,2184.0,-609.0,7.0,2.0,1092.0,242.7,4245.0,285.0,17.0,12.0,353.8,146.4,2430.0,-668.0,7.0,4.0,607.5,220.9,8555.0,-150.0,33.0,19.0,450.3,164.5,7621.0,-2109.0,19.0,27.0,282.3,165.7,1126.0,-791.0,2.0,1.0,1126.0,375.3,1760.0,-644.0,4.0,6.0,293.3,176.0,1278.0,-409.0,4.0,1.0,1278.0,255.6,1702.0,303.0,7.0,6.0,283.7,130.9,2594.0,-1076.0,7.0,4.0,648.5,235.8,2517.0,-1171.0,6.0,3.0,839.0,279.7,3508.0,644.0,16.0,9.0,389.8,140.3,7588.0,1862.0,36.0,17.0,446.4,143.2,1871.0,-91.0,7.0,4.0,467.8,170.1,5960.0,1594.0,28.0,18.0,331.1,129.6,5435.0,171.0,21.0,16.0,339.7,146.9,5883.0,-485.0,22.0,13.0,452.5,168.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,m,1105,5361.0,982.0,24.0,13.0,412.4,144.9,5157.0,-1159.0,15.0,12.0,429.8,191.0,1835.0,-676.0,5.0,4.0,458.8,203.9,1844.0,321.0,9.0,2.0,922.0,167.6,5752.0,-559.0,20.0,15.0,383.5,164.3,2375.0,-1441.0,4.0,5.0,475.0,263.9,8411.0,2568.0,37.0,34.0,247.4,118.5,7052.0,2906.0,36.0,24.0,293.8,117.5,2057.0,-974.0,4.0,4.0,514.2,257.1,1091.0,-409.0,3.0,1.0,1091.0,272.8,323.0,-126.0,1.0,0.0,0.0,323.0,1441.0,-97.0,6.0,1.0,1441.0,205.9,5047.0,1041.0,22.0,21.0,240.3,117.4,2561.0,-1476.0,5.0,4.0,640.2,284.6,5869.0,85.0,21.0,16.0,366.8,158.6,2386.0,-1794.0,5.0,2.0,1193.0,340.9,4695.0,-415.0,18.0,11.0,426.8,161.9,6512.0,1429.0,26.0,26.0,250.5,125.2,5241.0,-747.0,19.0,9.0,582.3,187.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,m,1106,1619.0,-109.0,5.0,5.0,323.8,161.9,5230.0,215.0,20.0,18.0,290.6,137.6,3176.0,-779.0,10.0,7.0,453.7,186.8,6491.0,3188.0,35.0,21.0,309.1,115.9,4634.0,-2250.0,11.0,8.0,579.2,243.9,3934.0,-1853.0,8.0,8.0,491.8,245.9,6469.0,156.0,27.0,13.0,497.6,161.7,8033.0,-124.0,29.0,22.0,365.1,157.5,3335.0,-750.0,10.0,9.0,370.6,175.5,1985.0,591.0,10.0,6.0,330.8,124.1,7837.0,221.0,29.0,23.0,340.7,150.7,9332.0,676.0,37.0,27.0,345.6,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,23930.0,3794.0,103.0,65.0,368.2,142.4,37101.0,-1400.0,132.0,103.0,360.2,157.9,22082.0,-2296.0,72.0,66.0,334.6,160.0,23368.0,3688.0,105.0,54.0,432.7,147.0,23490.0,-2268.0,83.0,54.0,435.0,171.5,35475.0,-2208.0,135.0,73.0,486.0,170.6,48936.0,3290.0,193.0,149.0,328.4,143.1,35559.0,2979.0,148.0,98.0,362.8,144.5,19609.0,-2791.0,65.0,55.0,356.5,163.4,7620.0,-2709.0,20.0,14.0,544.3,224.1,19002.0,307.0,72.0,48.0,395.9,158.4,29223.0,-933.0,109.0,79.0,369.9,155.4,22294.0,2331.0,95.0,60.0,371.6,143.8,16673.0,-1933.0,61.0,34.0,490.4,175.5,27671.0,773.0,109.0,65.0,425.7,159.0,18089.0,-2486.0,62.0,45.0,402.0,169.1,22976.0,102.0,91.0,57.0,403.1,155.2,31521.0,3047.0,121.0,105.0,300.2,139.5,28746.0,254.0,109.0,78.0,368.5,153.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,p,1123,1045.0,-126.0,4.0,3.0,348.3,149.3,7308.0,76.0,26.0,23.0,317.7,149.1,2147.0,-950.0,5.0,5.0,429.4,214.7,5598.0,585.0,20.0,20.0,279.9,140.0,4512.0,488.0,20.0,10.0,451.2,150.4,5700.0,500.0,24.0,13.0,438.5,154.1,8477.0,371.0,32.0,29.0,292.3,139.0,7074.0,947.0,29.0,23.0,307.6,136.0,3462.0,-556.0,11.0,9.0,384.7,173.1,3883.0,-515.0,10.0,15.0,258.9,155.3,2552.0,768.0,11.0,8.0,319.0,134.3,5388.0,-324.0,19.0,16.0,336.8,153.9,3279.0,-756.0,11.0,6.0,546.5,192.9,2939.0,-1300.0,6.0,8.0,367.4,209.9,2265.0,-709.0,8.0,2.0,1132.5,226.5,3513.0,994.0,16.0,12.0,292.8,125.5,1448.0,-509.0,4.0,2.0,724.0,241.3,5183.0,-374.0,20.0,8.0,647.9,185.1,4209.0,85.0,17.0,9.0,467.7,161.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,p,1124,4688.0,2232.0,26.0,16.0,293.0,111.6,8686.0,1394.0,35.0,28.0,310.2,137.9,5498.0,2200.0,27.0,22.0,249.9,112.2,3509.0,-526.0,13.0,7.0,501.3,175.4,1261.0,-215.0,4.0,1.0,1261.0,252.2,4784.0,-756.0,17.0,9.0,531.6,184.0,5391.0,-524.0,19.0,12.0,449.2,173.9,5863.0,-32.0,22.0,16.0,366.4,154.3,665.0,-456.0,1.0,1.0,665.0,332.5,468.0,-274.0,1.0,0.0,0.0,468.0,2342.0,-197.0,8.0,6.0,390.3,167.3,8307.0,1112.0,26.0,46.0,180.6,115.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,p,1125,1705.0,-279.0,6.0,4.0,426.2,170.5,8296.0,-1018.0,24.0,32.0,259.2,148.1,2685.0,-121.0,11.0,4.0,671.2,179.0,6645.0,1315.0,27.0,24.0,276.9,130.3,4625.0,132.0,18.0,13.0,355.8,149.2,3308.0,-538.0,12.0,4.0,827.0,206.8,6073.0,-2532.0,15.0,10.0,607.3,242.9,691.0,-715.0,0.0,1.0,691.0,691.0,2962.0,1535.0,18.0,6.0,493.7,123.4,1081.0,-185.0,4.0,2.0,540.5,180.2,3302.0,79.0,11.0,11.0,300.2,150.1,3420.0,-697.0,10.0,11.0,310.9,162.9,3799.0,-426.0,12.0,10.0,379.9,172.7,4678.0,1241.0,25.0,8.0,584.8,141.8,1063.0,-256.0,3.0,2.0,531.5,212.6,3106.0,1124.0,18.0,8.0,388.2,119.5,4605.0,-1018.0,14.0,13.0,354.2,170.6,4526.0,-1700.0,9.0,15.0,301.7,188.6,7348.0,1206.0,33.0,19.0,386.7,141.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,p,1126,751.0,-309.0,2.0,1.0,751.0,250.3,5870.0,712.0,27.0,11.0,533.6,154.5,2878.0,-538.0,10.0,4.0,719.5,205.6,2637.0,-585.0,8.0,6.0,439.5,188.4,1510.0,497.0,6.0,7.0,215.7,116.2,5781.0,65.0,23.0,13.0,444.7,160.6,8285.0,300.0,36.0,20.0,414.2,147.9,6146.0,-100.0,22.0,21.0,292.7,142.9,3925.0,618.0,18.0,11.0,356.8,135.3,629.0,-597.0,0.0,2.0,314.5,314.5,997.0,-521.0,1.0,4.0,249.2,199.4,2693.0,-526.0,11.0,2.0,1346.5,207.2,6785.0,1041.0,27.0,28.0,242.3,123.4,1749.0,-485.0,4.0,5.0,349.8,194.3,2558.0,-850.0,7.0,7.0,365.4,182.7,1215.0,-421.0,4.0,1.0,1215.0,243.0,1639.0,-579.0,4.0,4.0,409.8,204.9,7024.0,2479.0,35.0,20.0,351.2,127.7,8151.0,626.0,29.0,29.0,281.1,140.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,p,1127,1117.0,68.0,5.0,2.0,558.5,159.6,8220.0,2391.0,39.0,26.0,316.2,126.5,2636.0,-403.0,8.0,7.0,376.6,175.7,1832.0,-1629.0,1.0,4.0,458.0,366.4,5762.0,1100.0,26.0,13.0,443.2,147.7,4748.0,803.0,21.0,11.0,431.6,148.4,8337.0,2179.0,33.0,41.0,203.3,112.7,6022.0,-44.0,20.0,22.0,273.7,143.4,1863.0,-509.0,6.0,3.0,621.0,207.0,5802.0,2232.0,28.0,25.0,232.1,109.5,541.0,-274.0,1.0,1.0,541.0,270.5,1500.0,-532.0,4.0,3.0,500.0,214.3,2005.0,-597.0,6.0,4.0,501.2,200.5,4230.0,385.0,20.0,4.0,1057.5,176.2,2919.0,-291.0,11.0,7.0,417.0,162.2,4096.0,-715.0,13.0,12.0,341.3,163.8,9004.0,5100.0,45.0,44.0,204.6,101.2,4110.0,-1500.0,12.0,7.0,587.1,216.3,8339.0,50.0,26.0,41.0,203.4,124.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,p,1128,1368.0,138.0,5.0,7.0,195.4,114.0,4394.0,-74.0,16.0,14.0,313.9,146.5,2780.0,1206.0,18.0,2.0,1390.0,139.0,5483.0,285.0,20.0,19.0,288.6,140.6,1434.0,853.0,9.0,3.0,478.0,119.5,5175.0,-2021.0,12.0,12.0,431.2,215.6,8261.0,2268.0,36.0,34.0,243.0,118.0,4881.0,324.0,20.0,13.0,375.5,147.9,1345.0,-738.0,3.0,1.0,1345.0,336.2,157.0,-191.0,0.0,0.0,0.0,0.0,4712.0,312.0,17.0,16.0,294.5,142.8,7164.0,1968.0,32.0,33.0,217.1,110.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,p,1129,4937.0,-629.0,18.0,12.0,411.4,164.6,5536.0,-2550.0,11.0,15.0,369.1,212.9,4318.0,738.0,19.0,13.0,332.2,134.9,1913.0,-926.0,4.0,3.0,637.7,273.3,1288.0,-874.0,2.0,2.0,644.0,322.0,4150.0,-1065.0,15.0,4.0,1037.5,218.4,6147.0,174.0,22.0,18.0,341.5,153.7,5949.0,3000.0,33.0,21.0,283.3,110.2,4610.0,1288.0,21.0,19.0,242.6,115.2,1108.0,-609.0,2.0,2.0,554.0,277.0,746.0,-297.0,2.0,2.0,373.0,186.5,8786.0,903.0,33.0,35.0,251.0,129.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,15611.0,1095.0,66.0,45.0,346.9,140.6,48310.0,931.0,178.0,149.0,324.2,147.7,22942.0,2132.0,98.0,57.0,402.5,148.0,27617.0,-1481.0,93.0,83.0,332.7,156.9,20392.0,1981.0,85.0,49.0,416.2,152.2,33646.0,-3012.0,124.0,66.0,509.8,177.1,50971.0,2236.0,193.0,164.0,310.8,142.8,36626.0,3380.0,146.0,117.0,313.0,139.3,18832.0,1182.0,78.0,50.0,376.6,147.1,13128.0,-139.0,45.0,46.0,285.4,144.3,15192.0,-130.0,51.0,48.0,316.5,153.5,37258.0,1904.0,135.0,146.0,255.2,132.6,15868.0,-738.0,56.0,48.0,330.6,152.6,13596.0,-159.0,55.0,25.0,543.8,170.0,8805.0,-2106.0,29.0,18.0,489.2,187.3,11930.0,982.0,51.0,33.0,361.5,142.0,16696.0,2994.0,67.0,63.0,265.0,128.4,20843.0,-1095.0,76.0,50.0,416.9,165.4,28047.0,1967.0,105.0,98.0,286.2,138.2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アイムジャグラーEX-TP,q,1130,1579.0,-1041.0,2.0,4.0,394.8,263.2,7124.0,759.0,30.0,18.0,395.8,148.4,2185.0,-956.0,6.0,4.0,546.2,218.5,3768.0,-650.0,13.0,9.0,418.7,171.3,5976.0,450.0,23.0,22.0,271.6,132.8,4659.0,-688.0,16.0,10.0,465.9,179.2,4704.0,-268.0,18.0,7.0,672.0,188.2,7581.0,2744.0,31.0,39.0,194.4,108.3,462.0,-403.0,1.0,0.0,0.0,462.0,1270.0,-156.0,4.0,3.0,423.3,181.4,5779.0,594.0,21.0,24.0,240.8,128.4,5765.0,-397.0,19.0,19.0,303.4,151.7,5570.0,-1288.0,18.0,10.0,557.0,198.9,3120.0,-221.0,13.0,6.0,520.0,164.2,2302.0,62.0,10.0,4.0,575.5,164.4,2710.0,-771.0,7.0,9.0,301.1,169.4,3536.0,-62.0,13.0,9.0,392.9,160.7,4461.0,-1335.0,13.0,9.0,495.7,202.8,3698.0,150.0,16.0,6.0,616.3,168.1,4792.0,462.0,21.0,13.0,368.6,140.9,6329.0,-350.0,21.0,25.0,253.2,137.6,4858.0,-2762.0,9.0,8.0,607.2,285.8,6039.0,2021.0,30.0,20.0,302.0,120.8,706.0,-356.0,2.0,0.0,0.0,353.0,5070.0,62.0,17.0,22.0,230.5,130.0,5888.0,-312.0,21.0,19.0,309.9,147.2,3542.0,-147.0,12.0,9.0,393.6,168.7,3976.0,-2074.0,9.0,5.0,795.2,284.0,5756.0,1406.0,26.0,21.0,274.1,122.5,4544.0,-897.0,13.0,11.0,413.1,189.3
アイムジャグラーEX-TP,q,1131,363.0,-479.0,0.0,0.0,0.0,0.0,5657.0,394.0,23.0,13.0,435.2,157.1,959.0,-462.0,2.0,1.0,959.0,319.7,4583.0,-668.0,15.0,11.0,416.6,176.3,918.0,-450.0,2.0,1.0,918.0,306.0,6366.0,2003.0,32.0,17.0,374.5,129.9,6871.0,-268.0,27.0,18.0,381.7,152.7,6338.0,841.0,26.0,20.0,316.9,137.8,2951.0,-1312.0,6.0,9.0,327.9,196.7,3933.0,309.0,18.0,8.0,491.6,151.3,2181.0,-476.0,6.0,6.0,363.5,181.8,1476.0,-762.0,2.0,5.0,295.2,210.9,2620.0,-115.0,10.0,7.0,374.3,154.1,5177.0,1700.0,23.0,23.0,225.1,112.5,3760.0,-662.0,13.0,10.0,376.0,163.5,1201.0,-979.0,1.0,2.0,600.5,400.3,5457.0,1735.0,22.0,27.0,202.1,111.4,5248.0,994.0,24.0,14.0,374.9,138.1,7286.0,-1171.0,20.0,29.0,251.2,148.7,4098.0,-6.0,18.0,8.0,512.2,157.6,1212.0,-585.0,4.0,1.0,1212.0,242.4,3340.0,-1159.0,9.0,9.0,371.1,185.6,387.0,-121.0,1.0,1.0,387.0,193.5,4367.0,-162.0,16.0,11.0,397.0,161.7,913.0,-456.0,2.0,3.0,304.3,182.6,3508.0,159.0,15.0,10.0,350.8,140.3,2751.0,-838.0,8.0,5.0,550.2,211.6,6367.0,656.0,25.0,17.0,374.5,151.6,1438.0,-285.0,5.0,1.0,1438.0,239.7,944.0,-603.0,1.0,3.0,314.7,236.0
