,hall_name,date,model_name,unit_no,game,BB,RB,medals,BB_rate,RB_rate,Grape_rate,Total_rate,month,day,weekday,year,unit_last,area,5_more
10584,EXA FIRST,2025-02-19,マイジャグラーV,1098,3367,9,8,-959,374.1,420.9,5.73,198.1,2025-02,19,2,2025,8,m: マイジャグラーV,0.0
10585,EXA FIRST,2025-02-19,マイジャグラーV,1099,3479,14,7,-3,248.5,497.0,5.75,165.7,2025-02,19,2,2025,9,m: マイジャグラーV,0.0
10586,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1100,2073,12,3,491,172.8,691.0,6.31,138.2,2025-02,19,2,2025,0,n: アイムジャグラーEX-TP,0.0
10587,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1101,1674,9,2,97,186.0,837.0,6.6,152.2,2025-02,19,2,2025,1,n: アイムジャグラーEX-TP,0.0
10588,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1102,1778,4,3,-815,444.5,592.7,5.73,254.0,2025-02,19,2,2025,2,n: アイムジャグラーEX-TP,0.0
10589,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1103,297,1,0,-174,297.0,0.0,6.89,297.0,2025-02,19,2,2025,3,n: アイムジャグラーEX-TP,0.0
10590,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1104,1690,10,3,574,169.0,563.3,6.11,130.0,2025-02,19,2,2025,4,n: アイムジャグラーEX-TP,0.0
10591,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1105,2596,9,8,-350,288.4,324.5,6.17,152.7,2025-02,19,2,2025,5,n: アイムジャグラーEX-TP,0.0
10592,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1106,4198,20,10,476,209.9,419.8,6.15,139.9,2025-02,19,2,2025,6,n: アイムジャグラーEX-TP,0.0
10593,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1107,1202,2,1,-1053,601.0,1202.0,6.67,400.7,2025-02,19,2,2025,7,o: ミスタージャグラー,0.0
10594,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1108,5865,26,20,638,225.6,293.2,6.26,127.5,2025-02,19,2,2025,8,o: ミスタージャグラー,0.15
10595,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1109,212,0,0,-274,0.0,0.0,6.35,0.0,2025-02,19,2,2025,9,o: ミスタージャグラー,0.0
10596,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1110,1661,3,6,-1006,553.7,276.8,6.83,184.6,2025-02,19,2,2025,0,o: ミスタージャグラー,0.0
10597,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1111,617,3,2,179,205.7,308.5,5.83,123.4,2025-02,19,2,2025,1,o: ミスタージャグラー,0.0
10598,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1112,4323,18,15,665,240.2,288.2,5.79,131.0,2025-02,19,2,2025,2,o: ミスタージャグラー,0.0
10599,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1113,4954,19,21,238,260.7,235.9,6.25,123.8,2025-02,19,2,2025,3,o: ミスタージャグラー,0.0
10600,EXA FIRST,2025-02-19,ウルトラミラクルジャグラー,1115,1610,5,3,-615,322.0,536.7,0.0,201.2,2025-02,19,2,2025,5,p: ウルトラミラクルジャグラー,0.0
10601,EXA FIRST,2025-02-19,ウルトラミラクルジャグラー,1116,4068,14,7,-982,290.6,581.1,0.0,193.7,2025-02,19,2,2025,6,p: ウルトラミラクルジャグラー,0.0
10602,EXA FIRST,2025-02-19,ウルトラミラクルジャグラー,1117,1237,3,0,-903,412.3,0.0,0.0,412.3,2025-02,19,2,2025,7,p: ウルトラミラクルジャグラー,0.0
10603,EXA FIRST,2025-02-19,ウルトラミラクルジャグラー,1118,2437,9,5,-382,270.8,487.4,0.0,174.1,2025-02,19,2,2025,8,p: ウルトラミラクルジャグラー,0.0
10604,EXA FIRST,2025-02-19,ウルトラミラクルジャグラー,1119,2471,6,5,-821,411.8,494.2,0.0,224.6,2025-02,19,2,2025,9,p: ウルトラミラクルジャグラー,0.0
10605,EXA FIRST,2025-02-19,ウルトラミラクルジャグラー,1120,313,0,1,-391,0.0,313.0,0.0,313.0,2025-02,19,2,2025,0,p: ウルトラミラクルジャグラー,0.0
10606,EXA FIRST,2025-02-19,ウルトラミラクルジャグラー,1121,7722,31,29,865,249.1,266.3,0.0,128.7,2025-02,19,2,2025,1,p: ウルトラミラクルジャグラー,0.0
10607,EXA FIRST,2025-02-19,ウルトラミラクルジャグラー,1122,640,0,2,-515,0.0,320.0,0.0,320.0,2025-02,19,2,2025,2,p: ウルトラミラクルジャグラー,0.0
10608,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1123,5921,22,18,-238,269.1,328.9,5.99,148.0,2025-02,19,2,2025,3,q: アイムジャグラーEX-TP,0.13
10609,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1124,308,2,0,-9,154.0,0.0,8.24,154.0,2025-02,19,2,2025,4,q: アイムジャグラーEX-TP,0.0
10610,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1125,2626,10,9,-138,262.6,291.8,6.33,138.2,2025-02,19,2,2025,5,q: アイムジャグラーEX-TP,0.0
10611,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1126,1287,6,1,-285,214.5,1287.0,7.0,183.9,2025-02,19,2,2025,6,q: アイムジャグラーEX-TP,0.0
10612,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1127,1822,8,4,185,227.8,455.5,5.73,151.8,2025-02,19,2,2025,7,q: アイムジャグラーEX-TP,0.0
10613,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1128,845,3,1,-68,281.7,845.0,5.3,211.2,2025-02,19,2,2025,8,q: アイムジャグラーEX-TP,0.0
10614,EXA FIRST,2025-02-19,ゴーゴージャグラー3,1129,6931,24,28,-3,288.8,247.5,5.97,133.3,2025-02,19,2,2025,9,q: アイムジャグラーEX-TP,0.54
10615,EXA FIRST,2025-02-19,アイムジャグラーEX-TP,1130,3456,13,8,-197,265.8,432.0,6.03,164.6,2025-02,19,2,2025,0,r: アイムジャグラーEX-TP,0.0
10616,EXA FIRST,2025-02-19,アイムジャグラーEX-TP,1131,5582,26,17,1429,214.7,328.4,5.95,129.8,2025-02,19,2,2025,1,r: アイムジャグラーEX-TP,0.33
10617,EXA FIRST,2025-02-19,アイムジャグラーEX-TP,1132,1646,2,6,-750,823.0,274.3,5.55,205.8,2025-02,19,2,2025,2,r: アイムジャグラーEX-TP,0.0
10618,EXA FIRST,2025-02-19,アイムジャグラーEX-TP,1133,2138,7,4,-503,305.4,534.5,6.1,194.4,2025-02,19,2,2025,3,r: アイムジャグラーEX-TP,0.0
10619,EXA FIRST,2025-02-19,アイムジャグラーEX-TP,1134,502,1,0,-332,502.0,0.0,5.77,502.0,2025-02,19,2,2025,4,r: アイムジャグラーEX-TP,0.0
10620,EXA FIRST,2025-02-19,アイムジャグラーEX-TP,1135,2413,7,7,-574,344.7,344.7,6.13,172.4,2025-02,19,2,2025,5,r: アイムジャグラーEX-TP,0.0
10621,EXA FIRST,2025-02-19,アイムジャグラーEX-TP,1136,2267,3,1,-1747,755.7,2267.0,5.7,566.8,2025-02,19,2,2025,6,r: アイムジャグラーEX-TP,0.0
10622,EXA FIRST,2025-02-19,ジャグラーガールズ,1137,1498,4,5,-515,374.5,299.6,0.0,166.4,2025-02,19,2,2025,7,s: ハッピージャグラーVIII,0.0
10623,EXA FIRST,2025-02-19,ジャグラーガールズ,1138,2312,7,7,-426,330.3,330.3,0.0,165.1,2025-02,19,2,2025,8,s: ハッピージャグラーVIII,0.0
10624,EXA FIRST,2025-02-19,ジャグラーガールズ,1139,4939,22,20,1241,224.5,247.0,0.0,117.6,2025-02,19,2,2025,9,s: ハッピージャグラーVIII,0.0
10625,EXA FIRST,2025-02-19,ジャグラーガールズ,1140,840,6,0,426,140.0,0.0,0.0,140.0,2025-02,19,2,2025,0,s: ハッピージャグラーVIII,0.0
10626,EXA FIRST,2025-02-19,ジャグラーガールズ,1141,1624,7,4,38,232.0,406.0,0.0,147.6,2025-02,19,2,2025,1,s: ハッピージャグラーVIII,0.0
10627,EXA FIRST,2025-02-19,ジャグラーガールズ,1142,3369,14,8,100,240.6,421.1,0.0,153.1,2025-02,19,2,2025,2,s: ハッピージャグラーVIII,0.0
10628,EXA FIRST,2025-02-19,ジャグラーガールズ,1143,1511,5,5,-203,302.2,302.2,0.0,151.1,2025-02,19,2,2025,3,s: ハッピージャグラーVIII,0.0
10629,EXA FIRST,2025-02-19,ジャグラーガールズ,1145,1606,4,6,-538,401.5,267.7,0.0,160.6,2025-02,19,2,2025,5,t: ジャグラーガールズ,0.0
10630,EXA FIRST,2025-02-19,ジャグラーガールズ,1146,7407,28,34,829,264.5,217.9,0.0,119.5,2025-02,19,2,2025,6,t: ジャグラーガールズ,0.0
10631,EXA FIRST,2025-02-19,ジャグラーガールズ,1147,328,0,1,-321,0.0,328.0,0.0,328.0,2025-02,19,2,2025,7,t: ジャグラーガールズ,0.0
10632,EXA FIRST,2025-02-19,ジャグラーガールズ,1148,4140,15,16,218,276.0,258.8,0.0,133.5,2025-02,19,2,2025,8,t: ジャグラーガールズ,0.0
10633,EXA FIRST,2025-02-19,ジャグラーガールズ,1149,1340,8,4,738,167.5,335.0,0.0,111.7,2025-02,19,2,2025,9,t: ジャグラーガールズ,0.0
10634,EXA FIRST,2025-02-19,ジャグラーガールズ,1150,2988,10,10,-174,298.8,298.8,0.0,149.4,2025-02,19,2,2025,0,t: ジャグラーガールズ,0.0
10635,EXA FIRST,2025-02-19,アイムジャグラーEX-TP,1151,3477,22,10,2144,158.0,347.7,6.15,108.7,2025-02,19,2,2025,1,u: アイムジャグラーEX-TP,0.0
10636,EXA FIRST,2025-02-19,アイムジャグラーEX-TP,1152,3193,13,8,285,245.6,399.1,5.81,152.0,2025-02,19,2,2025,2,u: アイムジャグラーEX-TP,0.0
10637,EXA FIRST,2025-02-19,アイムジャグラーEX-TP,1153,3250,9,10,-794,361.1,325.0,6.08,171.1,2025-02,19,2,2025,3,u: アイムジャグラーEX-TP,0.0
10638,EXA FIRST,2025-02-19,アイムジャグラーEX-TP,1154,542,0,0,-603,0.0,0.0,5.57,0.0,2025-02,19,2,2025,4,u: アイムジャグラーEX-TP,0.0
10639,EXA FIRST,2025-02-19,アイムジャグラーEX-TP,1155,7412,34,25,2250,218.0,296.5,5.8,125.6,2025-02,19,2,2025,5,u: アイムジャグラーEX-TP,0.69
10640,EXA FIRST,2025-02-18,マイジャグラーV,1001,3508,9,13,-891,389.8,269.8,6.03,159.5,2025-02,18,1,2025,1,a: ゴーゴージャグラー3,0.0
10641,EXA FIRST,2025-02-18,マイジャグラーV,1002,2277,7,5,-426,325.3,455.4,5.65,189.8,2025-02,18,1,2025,2,a: ゴーゴージャグラー3,0.0
10642,EXA FIRST,2025-02-18,マイジャグラーV,1003,3948,23,10,1879,171.7,394.8,5.77,119.6,2025-02,18,1,2025,3,a: ゴーゴージャグラー3,0.0
10643,EXA FIRST,2025-02-18,マイジャグラーV,1004,1149,3,2,-303,383.0,574.5,5.36,229.8,2025-02,18,1,2025,4,a: ゴーゴージャグラー3,0.0
10644,EXA FIRST,2025-02-18,マイジャグラーV,1005,3215,12,7,-326,267.9,459.3,5.95,169.2,2025-02,18,1,2025,5,a: ゴーゴージャグラー3,0.0
10645,EXA FIRST,2025-02-18,マイジャグラーV,1006,1075,4,5,174,268.8,215.0,5.82,119.4,2025-02,18,1,2025,6,a: ゴーゴージャグラー3,0.0
10646,EXA FIRST,2025-02-18,マイジャグラーV,1007,6972,33,24,1985,211.3,290.5,5.83,122.3,2025-02,18,1,2025,7,a: ゴーゴージャグラー3,0.62
10647,EXA FIRST,2025-02-18,マイジャグラーV,1008,508,1,0,-321,508.0,0.0,5.54,508.0,2025-02,18,1,2025,8,a: ゴーゴージャグラー3,0.0
10648,EXA FIRST,2025-02-18,マイジャグラーV,1009,8021,30,29,679,267.4,276.6,5.75,135.9,2025-02,18,1,2025,9,a: ゴーゴージャグラー3,0.54
10649,EXA FIRST,2025-02-18,マイジャグラーV,1010,3475,14,10,344,248.2,347.5,5.68,144.8,2025-02,18,1,2025,0,a: ゴーゴージャグラー3,0.0
10650,EXA FIRST,2025-02-18,マイジャグラーV,1011,8436,37,23,1844,228.0,366.8,5.49,140.6,2025-02,18,1,2025,1,b: ゴーゴージャグラー3,0.3
10651,EXA FIRST,2025-02-18,マイジャグラーV,1012,3075,14,5,100,219.6,615.0,5.99,161.8,2025-02,18,1,2025,2,b: ゴーゴージャグラー3,0.0
10652,EXA FIRST,2025-02-18,マイジャグラーV,1013,2462,11,6,409,223.8,410.3,5.67,144.8,2025-02,18,1,2025,3,b: ゴーゴージャグラー3,0.0
10653,EXA FIRST,2025-02-18,マイジャグラーV,1014,3912,18,9,782,217.3,434.7,5.61,144.9,2025-02,18,1,2025,4,b: ゴーゴージャグラー3,0.0
10654,EXA FIRST,2025-02-18,マイジャグラーV,1015,7837,28,26,356,279.9,301.4,5.63,145.1,2025-02,18,1,2025,5,b: ゴーゴージャグラー3,0.38
10655,EXA FIRST,2025-02-18,マイジャグラーV,1016,1299,5,2,-156,259.8,649.5,5.89,185.6,2025-02,18,1,2025,6,b: ゴーゴージャグラー3,0.0
10656,EXA FIRST,2025-02-18,マイジャグラーV,1017,1835,5,7,-126,367.0,262.1,5.47,152.9,2025-02,18,1,2025,7,b: ゴーゴージャグラー3,0.0
10657,EXA FIRST,2025-02-18,マイジャグラーV,1018,3522,13,8,-550,270.9,440.2,6.2,167.7,2025-02,18,1,2025,8,b: ゴーゴージャグラー3,0.0
10658,EXA FIRST,2025-02-18,マイジャグラーV,1019,1238,2,0,-821,619.0,0.0,5.34,619.0,2025-02,18,1,2025,9,b: ゴーゴージャグラー3,0.0
10659,EXA FIRST,2025-02-18,マイジャグラーV,1020,6637,32,24,2056,207.4,276.5,5.89,118.5,2025-02,18,1,2025,0,b: ゴーゴージャグラー3,0.6799999999999999
10660,EXA FIRST,2025-02-18,マイジャグラーV,1021,2725,10,7,-415,272.5,389.3,6.29,160.3,2025-02,18,1,2025,1,c: マイジャグラーV,0.0
10661,EXA FIRST,2025-02-18,マイジャグラーV,1022,5610,19,18,-232,295.3,311.7,5.76,151.6,2025-02,18,1,2025,2,c: マイジャグラーV,0.24000000000000002
10662,EXA FIRST,2025-02-18,マイジャグラーV,1023,470,1,0,-326,470.0,0.0,5.95,470.0,2025-02,18,1,2025,3,c: マイジャグラーV,0.0
10663,EXA FIRST,2025-02-18,マイジャグラーV,1024,2554,9,10,-262,283.8,255.4,6.51,134.4,2025-02,18,1,2025,4,c: マイジャグラーV,0.0
10664,EXA FIRST,2025-02-18,マイジャグラーV,1025,909,2,0,-497,454.5,0.0,5.43,454.5,2025-02,18,1,2025,5,c: マイジャグラーV,0.0
10665,EXA FIRST,2025-02-18,マイジャグラーV,1026,8129,26,35,-103,312.7,232.3,5.89,133.3,2025-02,18,1,2025,6,c: マイジャグラーV,0.7
10666,EXA FIRST,2025-02-18,マイジャグラーV,1027,2122,10,2,-203,212.2,1061.0,6.48,176.8,2025-02,18,1,2025,7,d: マイジャグラーV,0.0
10667,EXA FIRST,2025-02-18,マイジャグラーV,1028,3561,17,7,335,209.5,508.7,6.1,148.4,2025-02,18,1,2025,8,d: マイジャグラーV,0.0
10668,EXA FIRST,2025-02-18,マイジャグラーV,1029,513,1,2,-274,513.0,256.5,6.81,171.0,2025-02,18,1,2025,9,d: マイジャグラーV,0.0
10669,EXA FIRST,2025-02-18,マイジャグラーV,1030,4070,18,12,747,226.1,339.2,5.75,135.7,2025-02,18,1,2025,0,d: マイジャグラーV,0.0
10670,EXA FIRST,2025-02-18,マイジャグラーV,1031,6865,30,24,1535,228.8,286.0,5.75,127.1,2025-02,18,1,2025,1,d: マイジャグラーV,0.61
10671,EXA FIRST,2025-02-18,マイジャグラーV,1032,1672,6,3,-174,278.7,557.3,5.66,185.8,2025-02,18,1,2025,2,d: マイジャグラーV,0.0
10672,EXA FIRST,2025-02-18,マイジャグラーV,1033,7180,34,33,2976,211.2,217.6,5.75,107.2,2025-02,18,1,2025,3,e: マイジャグラーV,0.97
10673,EXA FIRST,2025-02-18,マイジャグラーV,1034,942,2,0,-609,471.0,0.0,5.75,471.0,2025-02,18,1,2025,4,e: マイジャグラーV,0.0
10674,EXA FIRST,2025-02-18,マイジャグラーV,1035,1485,6,3,-115,247.5,495.0,6.11,165.0,2025-02,18,1,2025,5,e: マイジャグラーV,0.0
10675,EXA FIRST,2025-02-18,マイジャグラーV,1036,2813,9,9,-403,312.6,312.6,6.0,156.3,2025-02,18,1,2025,6,e: マイジャグラーV,0.0
10676,EXA FIRST,2025-02-18,マイジャグラーV,1037,4885,16,21,626,305.3,232.6,5.4,132.0,2025-02,18,1,2025,7,e: マイジャグラーV,0.0
10677,EXA FIRST,2025-02-18,マイジャグラーV,1038,4640,16,9,-926,290.0,515.6,5.98,185.6,2025-02,18,1,2025,8,e: マイジャグラーV,0.0
10678,EXA FIRST,2025-02-18,マイジャグラーV,1039,6306,26,18,347,242.5,350.3,5.95,143.3,2025-02,18,1,2025,9,e: マイジャグラーV,0.15000000000000002
10679,EXA FIRST,2025-02-18,マイジャグラーV,1040,1407,4,4,-315,351.8,351.8,5.83,175.9,2025-02,18,1,2025,0,e: マイジャグラーV,0.0
10680,EXA FIRST,2025-02-18,マイジャグラーV,1041,7554,36,21,2388,209.8,359.7,5.49,132.5,2025-02,18,1,2025,1,e: マイジャグラーV,0.45
10681,EXA FIRST,2025-02-18,マイジャグラーV,1042,2428,13,4,762,186.8,607.0,5.62,142.8,2025-02,18,1,2025,2,f: マイジャグラーV,0.0
10682,EXA FIRST,2025-02-18,マイジャグラーV,1043,4397,24,10,1665,183.2,439.7,5.7,129.3,2025-02,18,1,2025,3,f: マイジャグラーV,0.0
10683,EXA FIRST,2025-02-18,マイジャグラーV,1044,2669,9,6,-326,296.6,444.8,5.7,177.9,2025-02,18,1,2025,4,f: マイジャグラーV,0.0
10684,EXA FIRST,2025-02-18,マイジャグラーV,1045,2212,5,7,-597,442.4,316.0,5.58,184.3,2025-02,18,1,2025,5,f: マイジャグラーV,0.0
10685,EXA FIRST,2025-02-18,マイジャグラーV,1046,7692,39,27,3118,197.2,284.9,5.7,116.5,2025-02,18,1,2025,6,f: マイジャグラーV,0.8
10686,EXA FIRST,2025-02-18,マイジャグラーV,1047,3105,7,5,-1135,443.6,621.0,5.37,258.8,2025-02,18,1,2025,7,f: マイジャグラーV,0.0
10687,EXA FIRST,2025-02-18,マイジャグラーV,1048,3317,14,10,303,236.9,331.7,5.97,138.2,2025-02,18,1,2025,8,f: マイジャグラーV,0.0
10688,EXA FIRST,2025-02-18,マイジャグラーV,1049,5528,17,24,21,325.2,230.3,5.71,134.8,2025-02,18,1,2025,9,f: マイジャグラーV,0.72
10689,EXA FIRST,2025-02-18,マイジャグラーV,1050,7119,28,18,218,254.2,395.5,5.73,154.8,2025-02,18,1,2025,0,f: マイジャグラーV,0.07
10690,EXA FIRST,2025-02-18,ファンキージャグラー2,1051,1946,6,2,-797,324.3,973.0,6.15,243.2,2025-02,18,1,2025,1,g: ファンキージャグラー2,0.0
10691,EXA FIRST,2025-02-18,ファンキージャグラー2,1052,3748,15,9,162,249.9,416.4,5.7,156.2,2025-02,18,1,2025,2,g: ファンキージャグラー2,0.0
10692,EXA FIRST,2025-02-18,ファンキージャグラー2,1053,1626,7,2,-203,232.3,813.0,6.28,180.7,2025-02,18,1,2025,3,g: ファンキージャグラー2,0.0
10693,EXA FIRST,2025-02-18,ファンキージャグラー2,1054,2861,10,7,-68,286.1,408.7,5.51,168.3,2025-02,18,1,2025,4,g: ファンキージャグラー2,0.0
10694,EXA FIRST,2025-02-18,ファンキージャグラー2,1055,3038,11,6,-344,276.2,506.3,5.8,178.7,2025-02,18,1,2025,5,g: ファンキージャグラー2,0.0
10695,EXA FIRST,2025-02-18,ファンキージャグラー2,1056,1141,3,2,-491,380.3,570.5,6.06,228.2,2025-02,18,1,2025,6,h: ファンキージャグラー2,0.0
10696,EXA FIRST,2025-02-18,ファンキージャグラー2,1057,4170,15,7,-726,278.0,595.7,5.92,189.5,2025-02,18,1,2025,7,h: ファンキージャグラー2,0.0
10697,EXA FIRST,2025-02-18,ファンキージャグラー2,1058,2517,10,4,-250,251.7,629.2,5.95,179.8,2025-02,18,1,2025,8,h: ファンキージャグラー2,0.0
10698,EXA FIRST,2025-02-18,ファンキージャグラー2,1059,2923,12,5,-162,243.6,584.6,5.95,171.9,2025-02,18,1,2025,9,h: ファンキージャグラー2,0.0
10699,EXA FIRST,2025-02-18,ファンキージャグラー2,1060,5212,24,11,782,217.2,473.8,5.74,148.9,2025-02,18,1,2025,0,h: ファンキージャグラー2,0.12000000000000001
10700,EXA FIRST,2025-02-18,ミスタージャグラー,1061,1478,4,3,-356,369.5,492.7,0.0,211.1,2025-02,18,1,2025,1,i: ファンキージャグラー2,0.0
10701,EXA FIRST,2025-02-18,ミスタージャグラー,1062,2521,10,7,144,252.1,360.1,0.0,148.3,2025-02,18,1,2025,2,i: ファンキージャグラー2,0.0
10702,EXA FIRST,2025-02-18,ミスタージャグラー,1063,880,3,1,-162,293.3,880.0,0.0,220.0,2025-02,18,1,2025,3,i: ファンキージャグラー2,0.0
10703,EXA FIRST,2025-02-18,ミスタージャグラー,1064,2449,12,6,556,204.1,408.2,0.0,136.1,2025-02,18,1,2025,4,i: ファンキージャグラー2,0.0
10704,EXA FIRST,2025-02-18,ミスタージャグラー,1065,1219,3,1,-797,406.3,1219.0,0.0,304.8,2025-02,18,1,2025,5,j: ファンキージャグラー2,0.0
10705,EXA FIRST,2025-02-18,ミスタージャグラー,1066,2014,4,8,-562,503.5,251.8,0.0,167.8,2025-02,18,1,2025,6,j: ファンキージャグラー2,0.0
10706,EXA FIRST,2025-02-18,ミスタージャグラー,1067,2892,8,9,-679,361.5,321.3,0.0,170.1,2025-02,18,1,2025,7,j: ファンキージャグラー2,0.0
10707,EXA FIRST,2025-02-18,マイジャグラーV,1069,1613,5,2,-609,322.6,806.5,6.11,230.4,2025-02,18,1,2025,9,k: マイジャグラーV,0.0
10708,EXA FIRST,2025-02-18,マイジャグラーV,1070,2105,7,6,-74,300.7,350.8,5.54,161.9,2025-02,18,1,2025,0,k: マイジャグラーV,0.0
10709,EXA FIRST,2025-02-18,マイジャグラーV,1071,5328,18,15,-756,296.0,355.2,6.02,161.5,2025-02,18,1,2025,1,k: マイジャグラーV,0.06
10710,EXA FIRST,2025-02-18,マイジャグラーV,1072,5768,29,18,1582,198.9,320.4,6.06,122.7,2025-02,18,1,2025,2,k: マイジャグラーV,0.41000000000000003
10711,EXA FIRST,2025-02-18,マイジャグラーV,1073,1229,5,1,-91,245.8,1229.0,5.63,204.8,2025-02,18,1,2025,3,k: マイジャグラーV,0.0
10712,EXA FIRST,2025-02-18,マイジャグラーV,1074,6294,26,21,947,242.1,299.7,5.75,133.9,2025-02,18,1,2025,4,k: マイジャグラーV,0.46
10713,EXA FIRST,2025-02-18,マイジャグラーV,1075,1169,2,1,-921,584.5,1169.0,6.31,389.7,2025-02,18,1,2025,5,k: マイジャグラーV,0.0
10714,EXA FIRST,2025-02-18,マイジャグラーV,1076,2490,6,5,-862,415.0,498.0,5.58,226.4,2025-02,18,1,2025,6,k: マイジャグラーV,0.0
10715,EXA FIRST,2025-02-18,マイジャグラーV,1077,1139,2,1,-826,569.5,1139.0,6.07,379.7,2025-02,18,1,2025,7,k: マイジャグラーV,0.0
10716,EXA FIRST,2025-02-18,マイジャグラーV,1078,501,2,0,-162,250.5,0.0,6.31,250.5,2025-02,18,1,2025,8,k: マイジャグラーV,0.0
10717,EXA FIRST,2025-02-18,マイジャグラーV,1079,8716,31,35,771,281.2,249.0,5.71,132.1,2025-02,18,1,2025,9,k: マイジャグラーV,0.75
10718,EXA FIRST,2025-02-18,マイジャグラーV,1080,2359,6,7,-762,393.2,337.0,6.0,181.5,2025-02,18,1,2025,0,k: マイジャグラーV,0.0
10719,EXA FIRST,2025-02-18,マイジャグラーV,1081,779,2,0,-409,389.5,0.0,5.68,389.5,2025-02,18,1,2025,1,k: マイジャグラーV,0.0
10720,EXA FIRST,2025-02-18,マイジャグラーV,1082,1844,7,3,-162,263.4,614.7,5.73,184.4,2025-02,18,1,2025,2,k: マイジャグラーV,0.0
10721,EXA FIRST,2025-02-18,マイジャグラーV,1083,4718,14,15,-638,337.0,314.5,5.72,162.7,2025-02,18,1,2025,3,k: マイジャグラーV,0.0
10722,EXA FIRST,2025-02-18,マイジャグラーV,1084,6356,20,24,-256,317.8,264.8,5.74,144.5,2025-02,18,1,2025,4,k: マイジャグラーV,0.47000000000000003
10723,EXA FIRST,2025-02-18,マイジャグラーV,1085,2231,5,5,-856,446.2,446.2,5.66,223.1,2025-02,18,1,2025,5,l: マイジャグラーV,0.0
10724,EXA FIRST,2025-02-18,マイジャグラーV,1086,3437,11,10,-403,312.5,343.7,5.77,163.7,2025-02,18,1,2025,6,l: マイジャグラーV,0.0
10725,EXA FIRST,2025-02-18,マイジャグラーV,1087,2890,12,11,632,240.8,262.7,5.68,125.7,2025-02,18,1,2025,7,l: マイジャグラーV,0.0
